geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
31130,-19.893845965029712,-43.94740044699632,belo horizonte,MG
35900,-19.622465338097022,-43.21046060891952,itabira,MG
21231,-22.82942566916727,-43.321897544693805,rio de janeiro,RJ
3073,-23.53118403081535,-46.55541562199196,sao paulo,SP
6900,-23.837669764261975,-46.82435834822277,embu-guacu,SP
1142,-23.51993430515264,-46.6251300217966,sao paulo,SP
90020,-30.030793691355612,-51.23250117291819,porto alegre,RS
63470,-6.032786896081977,-38.34966981822871,erere,CE
11025,-23.969144999999948,-46.30697899999996,santos,SP
18320,-24.50695637448072,-48.84697570185308,apiai,SP
89254,-26.47623242856529,-49.10869890783792,jaragua do sul,SC
30510,-19.938003296150903,-43.99076020552252,belo horizonte,MG
3820,-23.496269316873995,-46.49958357918554,sao paulo,SP
15035,-20.815375649595104,-49.41342339915771,sao jose do rio preto,SP
6755,-23.60222058090484,-46.76654100721337,taboao da serra,SP
54450,-8.20149376464307,-34.92182054428978,jaboatão dos guararapes,PE
83203,-25.51911684428598,-48.506182444123496,paranagua,PR
5713,-23.623641953921208,-46.73308375867044,são paulo,SP
9551,-23.622907892319187,-46.55515704356863,sao caetano do sul,SP
7095,-23.456406666945565,-46.53425916902305,guarulhos,SP
27930,-22.403121820975446,-41.82612165003473,macaé,RJ
6246,-23.50178451872176,-46.80795761622947,osasco,SP
6700,-23.609187050439854,-46.94553757491008,cotia,SP
40352,-12.942243116741002,-38.4786568765398,salvador,BA
87050,-23.42181931586704,-51.92719064018155,maringa,PR
13150,-22.644535293183395,-47.18922323062218,cosmopolis,SP
88702,-28.46826233339081,-49.05621462181307,tubarao,SC
1308,-23.55641963281201,-46.65272290521668,sao paulo,SP
91530,-30.058241416873454,-51.16540455358059,porto alegre,RS
78435,-14.726185998889584,-56.324062661379216,são josé do rio claro,MT
81210,-25.44141254342439,-49.3282935,curitiba,PR
64016,-5.074349668899549,-42.81715095926672,teresina,PI
85015,-25.403879085204004,-51.46669376686477,guarapuava,PR
3561,-23.548522117404342,-46.49573558021234,são paulo,SP
40100,-12.993844499999998,-38.51543249999999,salvador,BA
38183,-19.593701740596806,-46.93441989036604,araxa,MG
85810,-24.952825486005967,-53.46856297599398,cascavel,PR
68380,-6.6406271227399705,-51.97717081325147,sao felix do xingu,PA
99150,-28.44047554090533,-52.2040643449172,marau,RS
57040,-9.6521016513302,-35.726468796894245,maceio,AL
88037,-27.599874317790984,-48.5110192425703,florianopolis,SC
87345,-24.59761712697929,-52.80959251572221,campina da lagoa,PR
37480,-21.97569008814568,-45.35391026124311,lambari,MG
15130,-20.806123815553597,-49.51015309407113,mirassol,SP
18270,-23.3474047775767,-47.847371989365314,tatui,SP
74423,-16.68630606881319,-49.3132224413169,goiania,GO
85440,-24.55297810874504,-52.984567818601775,ubirata,PR
4564,-23.611504233135232,-46.68607290758261,sao paulo,SP
17580,-22.11038009141072,-50.17145961679208,pompeia,SP
98400,-27.352913850382865,-53.39371578892436,frederico westphalen,RS
20250,-22.92036277880998,-43.20532974937964,rio de janeiro,RJ
6474,-23.4872051509716,-46.84765494517493,barueri,SP
88134,-27.680801952521342,-48.64706431680811,palhoca,SC
21380,-22.887711534277795,-43.31933127254892,rio de janeiro,RJ
78735,-16.48975746087432,-54.6042068934319,rondonopolis,MT
22795,-23.02462615543304,-43.46098117776561,rio de janeiro,RJ
32678,-19.93531757967678,-44.20587080519537,betim,MG
35420,-20.372995647121343,-43.41338917643934,mariana,MG
4447,-23.680001211206687,-46.684215671648765,sao paulo,SP
89010,-26.91888104440639,-49.079028134500646,blumenau,SC
31310,-19.87074518595992,-43.98568584595193,belo horizonte,MG
86020,-23.31204371344097,-51.16156578655901,londrina,PR
5356,-23.563412528997677,-46.75332052553523,sao paulo,SP
9181,-23.677246259487305,-46.52579426104733,santo andre,SP
37135,-21.42110276272765,-45.966988967785326,alfenas,MG
8526,-23.557484304749245,-46.38491323175023,ferraz de vasconcelos,SP
8750,-23.55041796801836,-46.25277374889451,mogi das cruzes,SP
5545,-23.584642212726347,-46.77070242560782,sao paulo,SP
38037,-19.77281045695996,-47.917178052434345,uberaba,MG
35540,-20.702979000000003,-44.82734849999999,oliveira,MG
1150,-23.531997573403025,-46.65853269885743,sao paulo,SP
18650,-22.759349843835583,-48.57299901331331,são manuel,SP
9780,-23.718941717727564,-46.538441370534855,sao bernardo do campo,SP
14811,-21.778439448237062,-48.14560473619365,araraquara,SP
31140,-19.890405157635502,-43.93075871730715,belo horizonte,MG
21660,-22.842192237578637,-43.378605817098496,rio de janeiro,RJ
85063,-25.359987678313868,-51.45747698681402,guarapuava,PR
4255,-23.623587681372296,-46.59150604163539,sao paulo,SP
4216,-23.59831847821568,-46.60413132361936,sao paulo,SP
15310,-20.64511819526192,-50.22402633196981,magda,SP
64003,-5.078522654623713,-42.82371141161967,teresina,PI
41218,-12.93835060798946,-38.43994619334016,salvador,BA
61700,-3.942396825708705,-38.29416056466855,aquiraz,CE
2376,-23.455839164031385,-46.62805341716192,sao paulo,SP
12460,-22.739658605728327,-45.59427504675164,campos do jordao,SP
99930,-27.913003849764245,-52.2634921442466,estacao,RS
25235,-22.71102543010344,-43.31362596883536,duque de caxias,RJ
8735,-23.53392973250452,-46.218557040675,mogi das cruzes,SP
88860,-28.593462198775025,-49.42697577439769,siderópolis,SC
88053,-27.44055448349581,-48.50831919983837,florianopolis,SC
35195,-19.22267229547461,-42.48776256193023,belo oriente,MG
4476,-23.704844049685462,-46.62683798211083,sao paulo,SP
12246,-23.211814347221356,-45.90881673619364,sao jose dos campos,SP
7121,-23.45036148542904,-46.52169417346644,guarulhos,SP
73900,-14.08761117853902,-46.35284848652327,posse,GO
28070,-21.71728547380446,-41.32262598087221,campos dos goytacazes,RJ
88060,-27.490328528997672,-48.41499108090483,florianopolis,SC
24933,-22.967136,-42.9518362188512,maricá,RJ
28970,-22.857903,-42.33255975000001,araruama,RJ
13101,-22.90395020834545,-47.0034935140607,campinas,SP
25680,-22.501610265657984,-43.18663030808101,petropolis,RJ
12460,-22.68098131408582,-45.58815925984138,campos do jordao,SP
51160,-8.111045907237461,-34.90409840498038,recife,PE
75901,-17.79511817077587,-50.9295017574668,rio verde,GO
80320,-25.457282802094845,-49.29118612308847,curitiba,PR
21032,-22.86172858728148,-43.25471092754927,rio de janeiro,RJ
11740,-24.19125376778212,-46.82163532503053,itanhaem,SP
28750,-22.06715991149126,-42.06160087588309,trajano de moraes,RJ
20080,-22.903372534964117,-43.18873569533812,rio de janeiro,RJ
83321,-25.45086056067003,-49.179628473253146,pinhais,PR
13070,-22.897422712735896,-47.07716665543303,campinas,SP
5092,-23.514143065690625,-46.71363539770464,sao paulo,SP
7840,-23.31097843856688,-46.73221303080034,franco da rocha,SP
1535,-23.56905368388245,-46.623990142939554,sao paulo,SP
6120,-23.54511817874656,-46.790184631542594,osasco,SP
5717,-23.633342549541243,-46.73207368942239,sao paulo,SP
5816,-23.665657002221703,-46.738813583819024,sao paulo,SP
30170,-19.931336318627704,-43.939828481966586,belo horizonte,MG
2918,-23.49508588991843,-46.71850713859618,sao paulo,SP
6810,-23.6446315795326,-46.8035587128323,embu das artes,SP
7998,-23.291803268069412,-46.73391251791946,francisco morato,SP
14540,-20.040421986842063,-47.74663855775286,igarapava,SP
6866,-23.756879430516538,-46.807536926409846,itapecerica da serra,SP
57390,-10.058129820454525,-36.81269635551255,olho dágua grande,AL
6420,-23.508200150200985,-46.894268777771714,barueri,SP
25581,-22.789661046298946,-43.35235631025363,são joão de meriti,RJ
63560,-6.090337010074316,-39.4529734772656,acopiara,CE
83750,-25.7569755846385,-49.7149928943598,lapa,PR
68537,-6.532927671701442,-49.85333386943581,canaa dos carajas,PA
87075,-23.396539184783443,-51.97204997170409,maringa,PR
16022,-21.22978346814757,-50.464380638222906,aracatuba,SP
30441,-19.93554129854527,-43.95309116419413,belo horizonte,MG
2201,-23.492111039413683,-46.597117908823385,sao paulo,SP
13871,-21.98511719852403,-46.80366077557576,sao joao da boa vista,SP
13760,-21.468848415119822,-46.75170300505352,tapiratiba,SP
85465,-25.42644027027387,-52.83850508558672,espigao alto do iguacu,PR
45700,-15.254154700290576,-40.25426403459248,itapetinga,BA
1231,-23.536429155981292,-46.659573450458765,sao paulo,SP
93032,-29.781109799818143,-51.12481163161891,são leopoldo,RS
8050,-23.51308052490393,-46.45875549640549,sao paulo,SP
47400,-10.822091157471515,-42.7287661975664,xique-xique,BA
88358,-27.15356160421836,-48.938113173466434,brusque,SC
32183,-19.872296833758178,-44.04543075954292,contagem,MG
85460,-25.45281137892243,-52.91103539455795,quedas do iguaçu,PR
76908,-10.882962959368612,-61.93849714343392,ji-parana,RO
22410,-22.983773489324182,-43.21397325437127,rio de janeiro,RJ
99010,-28.24627828503352,-52.38872095500711,passo fundo,RS
4136,-23.611908048848747,-46.62457315751052,sao paulo,SP
97502,-29.766843,-57.098706737441134,uruguaiana,RS
35620,-19.155422883466628,-45.45359005891935,abaete,MG
13290,-23.089049009291568,-46.97160239508812,louveira,SP
25585,-22.79211845933171,-43.3373448519458,sao joao de meriti,RJ
62600,-3.6793264908373313,-39.58634833650843,itapaje,CE
69097,-3.0055770000000024,-59.97695051096427,manaus,AM
70735,-15.778699796124185,-47.88661075736597,brasilia,DF
44572,-12.974480999999992,-39.247659,santo antonio de jesus,BA
2418,-23.46894783680533,-46.62990905190718,sao paulo,SP
17700,-21.80913386254495,-50.87190119605675,osvaldo cruz,SP
30421,-19.94223439661835,-43.972877587021685,belo horizonte,MG
5889,-23.670319809048408,-46.79402835858966,sao paulo,SP
12502,-22.81849523440712,-45.18098233960844,guaratinguetá,SP
9726,-23.6868469114491,-46.562546226614366,sao bernardo do campo,SP
17920,-21.4906907055053,-51.6995624586063,ouro verde,SP
1401,-23.57538559651848,-46.65718691736133,sao paulo,SP
9726,-23.687657464625683,-46.564127166397306,sao bernardo do campo,SP
39500,-15.157674000000004,-42.87085425000001,monte azul,MG
98801,-28.302276929095637,-54.260369139155465,santo angelo,RS
93700,-29.660799071363638,-51.03663799981818,campo bom,RS
89809,-27.09181526203845,-52.67220232011599,chapecó,SC
21940,-22.80928292561602,-43.20852807591319,rio de janeiro,RJ
8140,-23.50201750375091,-46.39828008090484,sao paulo,SP
88034,-27.578458172369924,-48.51128902192854,florianopolis,SC
12425,-22.930466656087557,-45.47482517587825,pindamonhangaba,SP
79210,-20.478979429817244,-55.80516852946949,anastacio,MS
4210,-23.58558508079172,-46.60436006653437,sao paulo,SP
33045,-19.757900233744817,-43.88379343979464,santa luzia,MG
80060,-25.427966699694156,-49.2611934970858,curitiba,PR
97980,-28.0288747182687,-54.93355033985553,sao paulo das missoes,RS
84600,-26.21360809209334,-51.05672020420477,uniao da vitoria,PR
5786,-23.636521320012687,-46.77320758159732,sao paulo,SP
14404,-20.509643858671904,-47.41130603221888,franca,SP
3895,-23.514785444630373,-46.480053441716194,sao paulo,SP
76590,-13.277890509359256,-50.1718308149748,sao miguel do araguaia,GO
74890,-16.744770139238945,-49.200513924048686,goiania,GO
36790,-21.196883075902544,-42.61459973120609,mirai,MG
26574,-22.77642004487563,-43.40322671051648,mesquita,RJ
25272,-22.631615999999998,-43.20459130863752,duque de caxias,RJ
33858,-19.752288893704165,-44.0845582209302,ribeirao das neves,MG
58117,-7.156590039616967,-35.85117202474538,lagoa seca,PB
4940,-23.69182270552254,-46.76518923105775,sao paulo,SP
68515,-6.075288949362994,-49.88699564764205,parauapebas,PA
89812,-27.11796452798935,-52.59319748639174,chapeco,SC
17017,-22.35084213099434,-49.061263090628366,bauru,SP
28893,-22.492888848009542,-41.911142142812245,rio das ostras,RJ
75106,-16.37706710407333,-48.94866729256318,anapolis,GO
5058,-23.528584589538905,-46.70805276133043,sao paulo,SP
39990,-15.526719000000003,-41.49416532567733,aguas vermelhas,MG
30640,-19.974001033585303,-44.01702025090883,belo horizonte,MG
85935,-24.40666727929881,-53.51461784912351,assis chateaubriand,PR
28635,-22.229043789352595,-42.521507980184246,nova friburgo,RJ
32676,-19.94797663835193,-44.13572471885272,betim,MG
73980,-14.561018487302608,-46.17307215630414,damianopolis,GO
99050,-28.248746943336947,-52.38630562918327,passo fundo,RS
5523,-23.592721588954927,-46.73928012184773,sao paulo,SP
15085,-20.83629164273593,-49.38990098499667,sao jose do rio preto,SP
68400,-2.236794907954374,-49.49630842571101,cametá,PA
36570,-20.75892272636232,-42.87651011516845,vicosa,MG
6604,-23.54046777833966,-46.89965098068549,jandira,SP
11920,-24.70374338898599,-47.5598185890937,iguape,SP
17290,-22.51971694990109,-48.71792878856328,macatuba,SP
96083,-31.76179007216227,-52.26738627811749,pelotas,RS
6126,-23.551374399317627,-46.79919676453401,osasco,SP
37640,-22.855075602963744,-46.32158390999703,extrema,MG
84010,-25.099896080212343,-50.15755331072186,ponta grossa,PR
29760,-19.059556619396577,-41.0210523721868,alto rio novo,ES
14150,-21.207312226807204,-47.60741423149141,serrana,SP
9111,-23.66535907103709,-46.5009281673496,santo andre,SP
86050,-23.332712771596636,-51.1706368344394,londrina,PR
1323,-23.572519500643708,-46.64196380055788,sao paulo,SP
76510,-14.545618650962655,-49.973225979121565,crixas,GO
38550,-18.463153224870226,-47.19655152373068,coromandel,MG
9060,-23.656094214265117,-46.55435282139766,santo andré,SP
8597,-23.461569,-46.31103674999999,itaquaquecetuba,SP
3312,-23.5492119644642,-46.55110998306508,sao paulo,SP
17015,-22.330051020255095,-49.075215927260814,bauru,SP
2340,-23.457715585348247,-46.61480580599,sao paulo,SP
35701,-19.44067451541219,-44.23841683921585,sete lagoas,MG
5315,-23.534569174562968,-46.73232643756126,sao paulo,SP
7776,-23.339337611071407,-46.84322841620701,cajamar,SP
83030,-25.53931513015762,-49.21737899792253,sao jose dos pinhais,PR
80710,-25.43342984569214,-49.30399362086679,curitiba,PR
18701,-23.09987093366611,-48.91879819386577,avare,SP
66060,-1.4483475095219691,-48.47358399861502,belem,PA
46270,-14.942896165543967,-41.71254158882967,piripa,BA
20560,-22.919290826533555,-43.25887122202673,rio de janeiro,RJ
89046,-26.935461,-49.14028965070118,blumenau,SC
36974,-20.200346725929133,-41.80375082947361,durandé,MG
64325,-6.195767824461877,-42.140138849017774,elesbao veloso,PI
35570,-20.474084262411907,-45.424321458052006,formiga,MG
9572,-23.64449057514244,-46.556241742632,sao caetano do sul,SP
76420,-14.480005149505423,-48.46388637689852,niquelandia,GO
3275,-23.58479303886542,-46.53957079239997,sao paulo,SP
71020,-15.81645939843285,-47.97588419997135,brasilia,DF
20735,-22.901907101852437,-43.28743735775292,rio de janeiro,RJ
4344,-23.63322503690352,-46.71237495822037,sao paulo,SP
89910,-26.82297738320724,-53.49966105055969,descanso,SC
5663,-23.61591229146809,-46.72444238591648,sao paulo,SP
48902,-9.418495852724051,-40.51451014898541,juazeiro,BA
60120,-3.734578980293153,-38.50545699500835,fortaleza,CE
97300,-30.32824919627217,-54.331421904644,sao gabriel,RS
18580,-23.07576328030228,-47.97498317677898,pereiras,SP
14870,-21.255254526097524,-48.32405324896328,jaboticabal,SP
21330,-22.878292651682123,-43.36963415416364,rio de janeiro,RJ
90240,-30.015659703849096,-51.20157001234925,porto alegre,RS
24422,-22.82352936340783,-43.028320254134094,sao goncalo,RJ
35995,-19.869737704689037,-42.96309410465524,sao domingos do prata,MG
99010,-28.24756764635787,-52.38565690620558,passo fundo,RS
83331,-25.441120349183247,-49.1590487976801,pinhais,PR
88110,-27.570123231154263,-48.611331736867086,são josé,SC
70337,-15.806796781235056,-47.895853375059794,brasilia,DF
3057,-23.54459585429047,-46.60238954079867,sao paulo,SP
15075,-20.82019203849517,-49.35417926946619,sao jose do rio preto,SP
45604,-14.782441450985452,-39.26228052266217,itabuna,BA
82115,-25.38126158207737,-49.29043192040498,curitiba,PR
6714,-23.598878358221413,-46.87553605397057,cotia,SP
56304,-9.388769668330555,-40.50318787996992,petrolina,PE
21911,-22.787775473221014,-43.16475819992839,rio de janeiro,RJ
13160,-22.57256124918784,-47.1684876011312,artur nogueira,SP
2519,-23.50017144603337,-46.648734916185646,sao paulo,SP
3921,-23.589742306134227,-46.518039471550594,sao paulo,SP
12850,-22.681822130220606,-44.31777546316097,bananal,SP
96085,-31.75615810436259,-52.32363044892956,pelotas,RS
76829,-8.763896813861425,-63.83981895084711,porto velho,RO
93270,-29.84772391745662,-51.188234815174845,esteio,RS
8599,-23.46931748860851,-46.34501770260512,itaquaquecetuba,SP
85811,-24.93552197454972,-53.47026546554414,cascavel,PR
32050,-19.83049417437736,-44.147568916443774,contagem,MG
41770,-12.982177187113267,-38.4430371219542,salvador,BA
56000,-8.057523441234146,-39.11340139127629,salgueiro,PE
13920,-22.74787855124895,-46.89984293260243,pedreira,SP
17017,-22.350796625887103,-49.055678940763904,bauru,SP
76105,-16.573995252650285,-50.29833570564109,firminopolis,GO
3127,-23.578037580904837,-46.58854301970683,sao paulo,SP
7060,-23.45226596502971,-46.54989830322003,guarulhos,SP
50875,-8.100864891071334,-34.931627047889144,recife,PE
6656,-23.55723249277062,-46.922405390591614,itapevi,SP
95670,-29.37117462753189,-50.87841261446148,gramado,RS
4458,-23.68593903617593,-46.66627447596528,são paulo,SP
97573,-30.890667046734357,-55.53367522506549,santana do livramento,RS
9750,-23.686403546165693,-46.5564912485429,sao bernardo do campo,SP
35010,-18.85673915239571,-41.94676760329168,governador valadares,MG
11704,-24.02982020884821,-46.48978746142617,praia grande,SP
86200,-23.283191910062268,-51.072910765293216,ibipora,PR
5328,-23.54962411962604,-46.75301780474924,sao paulo,SP
87020,-23.412545999999992,-51.93963054792553,maringa,PR
85863,-25.532934301225776,-54.57428336241258,foz do iguacu,PR
90130,-30.053964719401,-51.22066218774893,porto alegre,RS
35046,-18.889065246905968,-41.96794538813358,governador valadares,MG
45120,-14.872168195670808,-40.57509055766731,barra do choca,BA
74986,-16.808165999999993,-49.23580724999999,aparecida de goiania,GO
62430,-3.1168690483621586,-40.832346295457306,granja,CE
70864,-15.750448323071108,-47.886533209129205,brasilia,DF
